

wavelength(nm), Y
1583.93, -3.76704
1583.82, -3.76704
1583.72, -3.76704
1583.61, -3.76704
1583.51, -3.76704
1583.4, -3.76704
1583.3, -3.76704
1583.2, -3.76704
1583.09, -3.76704
1582.99, -3.76704
1582.88, -3.76704
1582.78, -3.76704
1582.67, -3.76704
1582.57, -3.76704
1582.47, -3.76704
1582.36, -3.76704
1582.26, -3.76704
1582.15, -3.76704
1582.05, -3.76704
1581.95, -3.76704
1581.84, -3.76704
1581.74, -3.76704
1581.63, -3.76704
1581.53, -3.76704
1581.42, -3.76704
1581.32, -3.76704
1581.22, -3.76704
1581.11, -3.76704
1581.01, -3.76704
1580.9, -3.76704
1580.8, -3.76704
1580.7, -3.76704
1580.59, -3.76704
1580.49, -3.76704
1580.38, -3.76704
1580.28, -3.76704
1580.18, -3.76704
1580.07, -3.76704
1579.97, -3.76704
1579.86, -3.76704
1579.76, -3.76704
1579.66, -3.76704
1579.55, -3.76704
1579.45, -3.76704
1579.35, -3.76704
1579.24, -3.76704
1579.14, -3.76704
1579.03, -3.76704
1578.93, -3.76704
1578.83, -3.76704
1578.72, -3.76704
1578.62, -3.76704
1578.52, -3.76704
1578.41, -3.76704
1578.31, -3.76704
1578.2, -3.76704
1578.1, -3.76704
1578, -3.76704
1577.89, -3.76704
1577.79, -3.76704
1577.69, -3.76704
1577.58, -3.76704
1577.48, -3.76704
1577.38, -3.76704
1577.27, -3.76704
1577.17, -3.76704
1577.06, -3.76704
1576.96, -3.76704
1576.86, -3.76704
1576.75, -3.76704
1576.65, -3.76704
1576.55, -3.76704
1576.44, -3.76704
1576.34, -3.76704
1576.24, -3.76704
1576.13, -3.76704
1576.03, -3.76704
1575.93, -3.76704
1575.82, -3.76704
1575.72, -3.76704
1575.62, -3.76704
1575.51, -3.76704
1575.41, -3.76704
1575.31, -3.76704
1575.2, -3.76704
1575.1, -3.76704
1575, -3.76698
1574.89, -3.76527
1574.79, -3.76356
1574.69, -3.76184
1574.58, -3.76013
1574.48, -3.75842
1574.38, -3.75671
1574.27, -3.75499
1574.17, -3.75328
1574.07, -3.75157
1573.96, -3.74986
1573.86, -3.74815
1573.76, -3.74644
1573.66, -3.74473
1573.55, -3.74302
